run_id,timestamp,minute_index,station_id,cycle_time_sec,torque_nm,vibration_mm_s,temperature_c,queue_length,status_flag,active_event_ids
RUN-019,2026-08-19 09:27:00,207,S26,40.98,53.66,,,0.0,normal,
RUN-019,2026-08-19 09:28:00,208,S26,39.66,56.95,,,0.0,normal,
RUN-019,2026-08-19 09:29:00,209,S26,39.0,57.13,,,1.0,normal,
RUN-019,2026-08-19 09:30:00,210,S26,39.44,56.71,,,1.0,normal,
RUN-019,2026-08-19 09:31:00,211,S26,39.99,56.53,,,1.0,normal,
RUN-019,2026-08-19 09:32:00,212,S26,41.83,58.55,,,3.0,normal,
RUN-019,2026-08-19 09:33:00,213,S26,39.49,55.37,,,2.0,normal,
RUN-019,2026-08-19 09:34:00,214,S26,39.54,52.14,,,0.0,normal,
RUN-019,2026-08-19 09:35:00,215,S26,40.31,55.35,,,0.0,normal,
RUN-019,2026-08-19 09:36:00,216,S26,40.82,56.85,,,3.0,normal,
RUN-019,2026-08-19 09:37:00,217,S26,39.52,60.1,,,0.0,normal,
RUN-019,2026-08-19 09:38:00,218,S26,39.08,55.87,,,4.0,normal,
RUN-019,2026-08-19 09:39:00,219,S26,41.12,55.1,,,1.0,normal,
RUN-019,2026-08-19 09:40:00,220,S26,37.53,51.81,,,2.0,normal,
RUN-019,2026-08-19 09:41:00,221,S26,38.04,58.9,,,0.0,normal,
RUN-019,2026-08-19 09:42:00,222,S26,41.23,57.06,,,0.0,normal,
RUN-019,2026-08-19 09:43:00,223,S26,40.95,55.99,,,1.0,normal,
RUN-019,2026-08-19 09:44:00,224,S26,38.86,55.45,,,1.0,normal,
RUN-019,2026-08-19 09:45:00,225,S26,43.0,54.04,,,3.0,normal,
RUN-019,2026-08-19 09:46:00,226,S26,40.54,54.9,,,3.0,normal,
RUN-019,2026-08-19 09:47:00,227,S26,39.8,54.01,,,1.0,normal,
RUN-019,2026-08-19 09:48:00,228,S26,40.78,54.66,,,5.0,normal,
RUN-019,2026-08-19 09:49:00,229,S26,40.77,55.95,,,0.0,normal,
RUN-019,2026-08-19 09:50:00,230,S26,40.04,55.87,,,0.0,normal,
RUN-019,2026-08-19 09:51:00,231,S26,41.49,54.94,,,3.0,normal,
RUN-019,2026-08-19 09:52:00,232,S26,40.19,55.82,,,3.0,normal,
RUN-019,2026-08-19 09:53:00,233,S26,39.56,56.06,,,1.0,normal,
RUN-019,2026-08-19 09:54:00,234,S26,39.56,56.58,,,1.0,normal,
RUN-019,2026-08-19 09:55:00,235,S26,37.8,57.72,,,1.0,normal,
RUN-019,2026-08-19 09:56:00,236,S26,39.39,51.61,,,1.0,normal,
RUN-019,2026-08-19 09:57:00,237,S26,40.66,54.06,,,0.0,normal,
RUN-019,2026-08-19 09:58:00,238,S26,38.08,61.47,,,2.0,normal,
RUN-019,2026-08-19 09:59:00,239,S26,40.46,53.59,,,0.0,normal,
RUN-019,2026-08-19 06:00:00,0,S27,35.41,,,58.35,0.0,normal,
RUN-019,2026-08-19 06:01:00,1,S27,38.08,,,56.82,1.0,normal,
RUN-019,2026-08-19 06:02:00,2,S27,37.78,,,57.28,2.0,normal,
RUN-019,2026-08-19 06:03:00,3,S27,38.93,,,55.0,1.0,normal,
RUN-019,2026-08-19 06:04:00,4,S27,39.6,,,59.17,2.0,normal,
RUN-019,2026-08-19 06:05:00,5,S27,38.23,,,57.26,2.0,normal,
RUN-019,2026-08-19 06:06:00,6,S27,40.08,,,58.88,0.0,normal,
RUN-019,2026-08-19 06:07:00,7,S27,38.61,,,57.68,2.0,normal,
RUN-019,2026-08-19 06:08:00,8,S27,37.51,,,57.39,3.0,normal,
RUN-019,2026-08-19 06:09:00,9,S27,37.31,,,57.08,2.0,normal,
RUN-019,2026-08-19 06:10:00,10,S27,37.26,,,59.54,0.0,normal,
RUN-019,2026-08-19 06:11:00,11,S27,39.88,,,58.08,0.0,normal,
RUN-019,2026-08-19 06:12:00,12,S27,37.97,,,59.5,2.0,normal,
RUN-019,2026-08-19 06:13:00,13,S27,36.62,,,58.51,1.0,normal,
RUN-019,2026-08-19 06:14:00,14,S27,37.24,,,60.03,1.0,normal,
RUN-019,2026-08-19 06:15:00,15,S27,38.68,,,59.28,1.0,normal,
RUN-019,2026-08-19 06:16:00,16,S27,36.64,,,58.17,4.0,normal,
RUN-019,2026-08-19 06:17:00,17,S27,38.14,,,60.7,0.0,normal,
RUN-019,2026-08-19 06:18:00,18,S27,37.33,,,58.28,4.0,normal,
RUN-019,2026-08-19 06:19:00,19,S27,37.36,,,60.77,2.0,normal,
RUN-019,2026-08-19 06:20:00,20,S27,39.14,,,56.38,0.0,normal,
RUN-019,2026-08-19 06:21:00,21,S27,39.66,,,57.24,3.0,normal,
RUN-019,2026-08-19 06:22:00,22,S27,36.1,,,58.3,1.0,normal,
RUN-019,2026-08-19 06:23:00,23,S27,38.26,,,55.43,0.0,normal,
RUN-019,2026-08-19 06:24:00,24,S27,40.02,,,56.57,0.0,normal,
RUN-019,2026-08-19 06:25:00,25,S27,36.6,,,59.45,0.0,normal,
RUN-019,2026-08-19 06:26:00,26,S27,38.23,,,59.13,4.0,normal,
RUN-019,2026-08-19 06:27:00,27,S27,37.06,,,57.51,4.0,normal,
RUN-019,2026-08-19 06:28:00,28,S27,39.99,,,56.59,2.0,normal,
RUN-019,2026-08-19 06:29:00,29,S27,37.86,,,58.88,1.0,normal,
RUN-019,2026-08-19 06:30:00,30,S27,38.21,,,58.47,1.0,normal,
RUN-019,2026-08-19 06:31:00,31,S27,37.18,,,59.83,3.0,normal,
RUN-019,2026-08-19 06:32:00,32,S27,40.01,,,56.73,0.0,normal,
RUN-019,2026-08-19 06:33:00,33,S27,38.58,,,60.55,1.0,normal,
RUN-019,2026-08-19 06:34:00,34,S27,37.0,,,58.33,1.0,normal,
RUN-019,2026-08-19 06:35:00,35,S27,36.45,,,58.13,1.0,normal,
RUN-019,2026-08-19 06:36:00,36,S27,38.81,,,58.57,1.0,normal,
RUN-019,2026-08-19 06:37:00,37,S27,37.36,,,58.59,2.0,normal,
RUN-019,2026-08-19 06:38:00,38,S27,38.13,,,55.72,2.0,normal,
RUN-019,2026-08-19 06:39:00,39,S27,37.41,,,58.58,4.0,normal,
RUN-019,2026-08-19 06:40:00,40,S27,37.15,,,59.65,2.0,normal,
RUN-019,2026-08-19 06:41:00,41,S27,37.58,,,61.26,3.0,normal,
RUN-019,2026-08-19 06:42:00,42,S27,37.01,,,57.94,1.0,normal,
RUN-019,2026-08-19 06:43:00,43,S27,37.89,,,56.61,1.0,normal,
RUN-019,2026-08-19 06:44:00,44,S27,38.99,,,58.68,2.0,normal,
RUN-019,2026-08-19 06:45:00,45,S27,40.05,,,60.0,2.0,normal,
RUN-019,2026-08-19 06:46:00,46,S27,38.08,,,59.21,0.0,normal,
RUN-019,2026-08-19 06:47:00,47,S27,36.2,,,59.22,1.0,normal,
RUN-019,2026-08-19 06:48:00,48,S27,38.98,,,55.14,2.0,normal,
RUN-019,2026-08-19 06:49:00,49,S27,38.16,,,61.19,3.0,normal,
RUN-019,2026-08-19 06:50:00,50,S27,39.46,,,58.22,2.0,normal,
RUN-019,2026-08-19 06:51:00,51,S27,38.36,,,58.38,4.0,normal,
RUN-019,2026-08-19 06:52:00,52,S27,36.06,,,58.93,2.0,normal,
RUN-019,2026-08-19 06:53:00,53,S27,38.16,,,58.51,2.0,normal,
RUN-019,2026-08-19 06:54:00,54,S27,37.86,,,57.58,1.0,normal,
RUN-019,2026-08-19 06:55:00,55,S27,37.08,,,58.7,1.0,normal,
RUN-019,2026-08-19 06:56:00,56,S27,37.45,,,58.56,2.0,normal,
RUN-019,2026-08-19 06:57:00,57,S27,37.22,,,57.23,1.0,normal,
RUN-019,2026-08-19 06:58:00,58,S27,39.11,,,57.84,3.0,normal,
RUN-019,2026-08-19 06:59:00,59,S27,37.24,,,57.95,3.0,normal,
RUN-019,2026-08-19 07:00:00,60,S27,37.37,,,60.62,1.0,normal,
RUN-019,2026-08-19 07:01:00,61,S27,37.35,,,56.84,1.0,normal,
RUN-019,2026-08-19 07:02:00,62,S27,37.27,,,59.05,0.0,normal,
RUN-019,2026-08-19 07:03:00,63,S27,39.02,,,56.93,3.0,normal,
RUN-019,2026-08-19 07:04:00,64,S27,38.6,,,58.39,2.0,normal,
RUN-019,2026-08-19 07:05:00,65,S27,38.7,,,59.43,2.0,normal,
RUN-019,2026-08-19 07:06:00,66,S27,37.55,,,59.23,2.0,normal,
RUN-019,2026-08-19 07:07:00,67,S27,39.04,,,56.04,3.0,normal,
RUN-019,2026-08-19 07:08:00,68,S27,39.23,,,60.26,2.0,normal,
RUN-019,2026-08-19 07:09:00,69,S27,38.15,,,58.57,2.0,normal,
RUN-019,2026-08-19 07:10:00,70,S27,36.96,,,57.45,3.0,normal,
RUN-019,2026-08-19 07:11:00,71,S27,38.24,,,58.49,0.0,normal,
RUN-019,2026-08-19 07:12:00,72,S27,39.1,,,58.22,1.0,normal,
RUN-019,2026-08-19 07:13:00,73,S27,38.52,,,59.19,2.0,normal,
RUN-019,2026-08-19 07:14:00,74,S27,38.27,,,58.1,0.0,normal,
RUN-019,2026-08-19 07:15:00,75,S27,38.61,,,56.13,2.0,normal,
RUN-019,2026-08-19 07:16:00,76,S27,38.83,,,58.12,2.0,normal,
RUN-019,2026-08-19 07:17:00,77,S27,38.73,,,56.76,4.0,normal,
RUN-019,2026-08-19 07:18:00,78,S27,37.18,,,55.98,0.0,normal,
RUN-019,2026-08-19 07:19:00,79,S27,37.24,,,58.49,1.0,normal,
RUN-019,2026-08-19 07:20:00,80,S27,39.15,,,58.5,0.0,normal,
RUN-019,2026-08-19 07:21:00,81,S27,37.79,,,57.36,0.0,normal,
RUN-019,2026-08-19 07:22:00,82,S27,37.84,,,59.3,0.0,normal,
RUN-019,2026-08-19 07:23:00,83,S27,37.25,,,56.08,1.0,normal,
RUN-019,2026-08-19 07:24:00,84,S27,38.87,,,57.64,2.0,normal,
RUN-019,2026-08-19 07:25:00,85,S27,38.43,,,56.83,3.0,normal,
RUN-019,2026-08-19 07:26:00,86,S27,37.56,,,58.76,2.0,normal,
RUN-019,2026-08-19 07:27:00,87,S27,38.82,,,58.33,0.0,normal,
RUN-019,2026-08-19 07:28:00,88,S27,38.06,,,59.23,1.0,normal,
RUN-019,2026-08-19 07:29:00,89,S27,37.86,,,60.5,2.0,normal,
RUN-019,2026-08-19 07:30:00,90,S27,38.83,,,59.27,1.0,normal,
RUN-019,2026-08-19 07:31:00,91,S27,37.9,,,59.86,0.0,normal,
RUN-019,2026-08-19 07:32:00,92,S27,37.9,,,57.83,2.0,normal,
RUN-019,2026-08-19 07:33:00,93,S27,39.31,,,59.5,2.0,normal,
RUN-019,2026-08-19 07:34:00,94,S27,37.67,,,58.6,0.0,normal,
RUN-019,2026-08-19 07:35:00,95,S27,36.49,,,59.5,0.0,normal,
RUN-019,2026-08-19 07:36:00,96,S27,40.61,,,59.96,2.0,normal,
RUN-019,2026-08-19 07:37:00,97,S27,38.3,,,57.09,2.0,normal,
RUN-019,2026-08-19 07:38:00,98,S27,38.83,,,57.15,3.0,normal,
RUN-019,2026-08-19 07:39:00,99,S27,38.62,,,57.12,2.0,normal,
RUN-019,2026-08-19 07:40:00,100,S27,39.71,,,58.12,0.0,normal,
RUN-019,2026-08-19 07:41:00,101,S27,37.08,,,60.57,1.0,normal,
RUN-019,2026-08-19 07:42:00,102,S27,37.99,,,57.54,2.0,normal,
RUN-019,2026-08-19 07:43:00,103,S27,36.66,,,59.11,1.0,normal,
RUN-019,2026-08-19 07:44:00,104,S27,35.57,,,57.5,1.0,normal,
RUN-019,2026-08-19 07:45:00,105,S27,38.33,,,58.42,1.0,normal,
RUN-019,2026-08-19 07:46:00,106,S27,36.31,,,57.49,2.0,normal,
RUN-019,2026-08-19 07:47:00,107,S27,38.0,,,58.23,0.0,normal,
RUN-019,2026-08-19 07:48:00,108,S27,40.52,,,58.66,3.0,normal,
RUN-019,2026-08-19 07:49:00,109,S27,38.76,,,59.9,3.0,normal,
RUN-019,2026-08-19 07:50:00,110,S27,40.63,,,59.0,1.0,normal,
RUN-019,2026-08-19 07:51:00,111,S27,37.72,,,56.95,2.0,normal,
RUN-019,2026-08-19 07:52:00,112,S27,36.99,,,58.64,0.0,normal,
RUN-019,2026-08-19 07:53:00,113,S27,38.3,,,59.18,2.0,normal,
RUN-019,2026-08-19 07:54:00,114,S27,38.5,,,58.96,2.0,normal,
RUN-019,2026-08-19 07:55:00,115,S27,36.43,,,59.1,1.0,normal,
RUN-019,2026-08-19 07:56:00,116,S27,36.27,,,56.75,1.0,normal,
RUN-019,2026-08-19 07:57:00,117,S27,39.04,,,58.59,2.0,normal,
RUN-019,2026-08-19 07:58:00,118,S27,36.51,,,56.53,0.0,normal,
RUN-019,2026-08-19 07:59:00,119,S27,37.23,,,57.13,1.0,normal,
RUN-019,2026-08-19 08:00:00,120,S27,38.9,,,58.53,0.0,normal,
RUN-019,2026-08-19 08:01:00,121,S27,37.27,,,57.76,2.0,normal,
RUN-019,2026-08-19 08:02:00,122,S27,38.99,,,57.18,3.0,normal,
RUN-019,2026-08-19 08:03:00,123,S27,37.09,,,58.42,0.0,normal,
RUN-019,2026-08-19 08:04:00,124,S27,36.26,,,61.71,1.0,normal,
RUN-019,2026-08-19 08:05:00,125,S27,36.92,,,58.97,0.0,normal,
RUN-019,2026-08-19 08:06:00,126,S27,36.96,,,58.09,0.0,normal,
RUN-019,2026-08-19 08:07:00,127,S27,38.78,,,57.87,1.0,normal,
RUN-019,2026-08-19 08:08:00,128,S27,36.3,,,57.51,1.0,normal,
RUN-019,2026-08-19 08:09:00,129,S27,39.58,,,57.55,1.0,normal,
RUN-019,2026-08-19 08:10:00,130,S27,36.86,,,58.77,2.0,normal,
RUN-019,2026-08-19 08:11:00,131,S27,36.96,,,60.08,2.0,normal,
RUN-019,2026-08-19 08:12:00,132,S27,38.61,,,56.99,0.0,normal,
RUN-019,2026-08-19 08:13:00,133,S27,36.16,,,58.7,3.0,normal,
RUN-019,2026-08-19 08:14:00,134,S27,37.89,,,57.96,2.0,normal,
RUN-019,2026-08-19 08:15:00,135,S27,38.55,,,57.63,2.0,normal,
RUN-019,2026-08-19 08:16:00,136,S27,37.4,,,58.3,1.0,normal,
RUN-019,2026-08-19 08:17:00,137,S27,37.25,,,59.35,1.0,normal,
RUN-019,2026-08-19 08:18:00,138,S27,38.9,,,58.39,0.0,normal,
RUN-019,2026-08-19 08:19:00,139,S27,37.07,,,58.03,3.0,normal,
RUN-019,2026-08-19 08:20:00,140,S27,37.01,,,57.6,2.0,normal,
RUN-019,2026-08-19 08:21:00,141,S27,37.31,,,56.3,0.0,normal,
RUN-019,2026-08-19 08:22:00,142,S27,37.28,,,57.13,1.0,normal,
RUN-019,2026-08-19 08:23:00,143,S27,40.43,,,57.39,3.0,normal,
RUN-019,2026-08-19 08:24:00,144,S27,36.12,,,58.83,1.0,normal,
RUN-019,2026-08-19 08:25:00,145,S27,37.3,,,58.67,5.0,normal,
RUN-019,2026-08-19 08:26:00,146,S27,38.42,,,60.07,1.0,normal,
RUN-019,2026-08-19 08:27:00,147,S27,39.34,,,57.82,1.0,normal,
RUN-019,2026-08-19 08:28:00,148,S27,39.24,,,59.81,0.0,normal,
RUN-019,2026-08-19 08:29:00,149,S27,38.07,,,59.24,4.0,normal,
RUN-019,2026-08-19 08:30:00,150,S27,37.76,,,60.12,2.0,normal,
RUN-019,2026-08-19 08:31:00,151,S27,38.64,,,57.78,0.0,normal,
RUN-019,2026-08-19 08:32:00,152,S27,38.15,,,58.94,1.0,normal,
RUN-019,2026-08-19 08:33:00,153,S27,37.82,,,57.8,0.0,normal,
RUN-019,2026-08-19 08:34:00,154,S27,38.27,,,58.23,1.0,normal,
RUN-019,2026-08-19 08:35:00,155,S27,38.42,,,57.16,3.0,normal,
RUN-019,2026-08-19 08:36:00,156,S27,38.19,,,58.34,0.0,normal,
RUN-019,2026-08-19 08:37:00,157,S27,38.85,,,58.23,1.0,normal,
RUN-019,2026-08-19 08:38:00,158,S27,36.38,,,57.94,1.0,normal,
RUN-019,2026-08-19 08:39:00,159,S27,41.12,,,57.73,0.0,normal,
RUN-019,2026-08-19 08:40:00,160,S27,39.07,,,59.02,3.0,normal,
RUN-019,2026-08-19 08:41:00,161,S27,37.48,,,57.68,0.0,normal,
RUN-019,2026-08-19 08:42:00,162,S27,37.12,,,57.43,3.0,normal,
RUN-019,2026-08-19 08:43:00,163,S27,37.93,,,58.41,0.0,normal,
RUN-019,2026-08-19 08:44:00,164,S27,37.89,,,56.77,0.0,normal,
RUN-019,2026-08-19 08:45:00,165,S27,38.1,,,60.07,2.0,normal,
RUN-019,2026-08-19 08:46:00,166,S27,35.7,,,57.94,1.0,normal,
RUN-019,2026-08-19 08:47:00,167,S27,38.8,,,59.11,4.0,normal,
RUN-019,2026-08-19 08:48:00,168,S27,37.35,,,56.97,3.0,normal,
RUN-019,2026-08-19 08:49:00,169,S27,39.07,,,57.99,3.0,normal,
RUN-019,2026-08-19 08:50:00,170,S27,38.72,,,58.95,2.0,normal,
RUN-019,2026-08-19 08:51:00,171,S27,37.6,,,57.56,0.0,normal,
RUN-019,2026-08-19 08:52:00,172,S27,36.67,,,58.48,3.0,normal,
RUN-019,2026-08-19 08:53:00,173,S27,38.75,,,56.37,0.0,normal,
RUN-019,2026-08-19 08:54:00,174,S27,37.28,,,58.46,1.0,normal,
RUN-019,2026-08-19 08:55:00,175,S27,38.31,,,58.68,1.0,normal,
RUN-019,2026-08-19 08:56:00,176,S27,37.98,,,58.39,4.0,normal,
RUN-019,2026-08-19 08:57:00,177,S27,37.28,,,60.87,2.0,normal,
RUN-019,2026-08-19 08:58:00,178,S27,38.87,,,57.23,0.0,normal,
RUN-019,2026-08-19 08:59:00,179,S27,40.12,,,58.94,2.0,normal,
RUN-019,2026-08-19 09:00:00,180,S27,37.78,,,54.75,1.0,normal,
RUN-019,2026-08-19 09:01:00,181,S27,37.82,,,59.64,1.0,normal,
RUN-019,2026-08-19 09:02:00,182,S27,39.01,,,56.96,2.0,normal,
RUN-019,2026-08-19 09:03:00,183,S27,37.24,,,57.84,1.0,normal,
RUN-019,2026-08-19 09:04:00,184,S27,38.75,,,56.52,1.0,normal,
RUN-019,2026-08-19 09:05:00,185,S27,37.12,,,57.64,0.0,normal,
RUN-019,2026-08-19 09:06:00,186,S27,37.75,,,57.82,0.0,normal,
RUN-019,2026-08-19 09:07:00,187,S27,36.43,,,56.96,1.0,normal,
RUN-019,2026-08-19 09:08:00,188,S27,39.51,,,57.36,1.0,normal,
RUN-019,2026-08-19 09:09:00,189,S27,37.86,,,59.33,2.0,normal,
RUN-019,2026-08-19 09:10:00,190,S27,38.09,,,60.35,2.0,normal,
RUN-019,2026-08-19 09:11:00,191,S27,38.37,,,58.56,0.0,normal,
RUN-019,2026-08-19 09:12:00,192,S27,37.85,,,57.75,4.0,normal,
RUN-019,2026-08-19 09:13:00,193,S27,37.31,,,57.45,2.0,normal,
RUN-019,2026-08-19 09:14:00,194,S27,38.74,,,60.16,0.0,normal,
RUN-019,2026-08-19 09:15:00,195,S27,38.58,,,56.4,3.0,normal,
RUN-019,2026-08-19 09:16:00,196,S27,37.86,,,57.49,0.0,normal,
RUN-019,2026-08-19 09:17:00,197,S27,39.34,,,55.95,1.0,normal,
RUN-019,2026-08-19 09:18:00,198,S27,37.26,,,58.76,0.0,normal,
RUN-019,2026-08-19 09:19:00,199,S27,35.7,,,58.12,3.0,normal,
RUN-019,2026-08-19 09:20:00,200,S27,36.46,,,55.49,0.0,normal,
RUN-019,2026-08-19 09:21:00,201,S27,36.41,,,57.05,2.0,normal,
RUN-019,2026-08-19 09:22:00,202,S27,39.22,,,59.46,0.0,normal,
RUN-019,2026-08-19 09:23:00,203,S27,38.61,,,57.02,2.0,normal,
RUN-019,2026-08-19 09:24:00,204,S27,38.91,,,57.31,0.0,normal,
RUN-019,2026-08-19 09:25:00,205,S27,38.56,,,57.25,1.0,normal,
RUN-019,2026-08-19 09:26:00,206,S27,38.58,,,58.63,0.0,normal,
RUN-019,2026-08-19 09:27:00,207,S27,39.32,,,58.02,1.0,normal,
RUN-019,2026-08-19 09:28:00,208,S27,36.45,,,57.31,1.0,normal,
RUN-019,2026-08-19 09:29:00,209,S27,39.31,,,59.12,2.0,normal,
RUN-019,2026-08-19 09:30:00,210,S27,39.07,,,58.8,1.0,normal,
RUN-019,2026-08-19 09:31:00,211,S27,38.15,,,58.67,3.0,normal,
RUN-019,2026-08-19 09:32:00,212,S27,38.48,,,58.71,5.0,normal,
RUN-019,2026-08-19 09:33:00,213,S27,38.24,,,58.63,4.0,normal,
RUN-019,2026-08-19 09:34:00,214,S27,38.02,,,57.43,1.0,normal,
RUN-019,2026-08-19 09:35:00,215,S27,42.07,,,57.29,1.0,normal,
RUN-019,2026-08-19 09:36:00,216,S27,37.02,,,57.98,2.0,normal,
RUN-019,2026-08-19 09:37:00,217,S27,37.9,,,58.66,0.0,normal,
RUN-019,2026-08-19 09:38:00,218,S27,36.97,,,58.62,2.0,normal,
RUN-019,2026-08-19 09:39:00,219,S27,38.0,,,57.27,0.0,normal,
RUN-019,2026-08-19 09:40:00,220,S27,39.42,,,56.83,2.0,normal,
RUN-019,2026-08-19 09:41:00,221,S27,38.18,,,57.84,0.0,normal,
RUN-019,2026-08-19 09:42:00,222,S27,37.86,,,57.22,0.0,normal,
RUN-019,2026-08-19 09:43:00,223,S27,38.45,,,58.73,2.0,normal,
RUN-019,2026-08-19 09:44:00,224,S27,40.19,,,58.38,0.0,normal,
RUN-019,2026-08-19 09:45:00,225,S27,37.59,,,58.23,0.0,normal,
RUN-019,2026-08-19 09:46:00,226,S27,39.19,,,59.38,1.0,normal,
RUN-019,2026-08-19 09:47:00,227,S27,37.96,,,58.16,2.0,normal,
RUN-019,2026-08-19 09:48:00,228,S27,37.85,,,57.71,2.0,normal,
RUN-019,2026-08-19 09:49:00,229,S27,36.85,,,60.05,1.0,normal,
RUN-019,2026-08-19 09:50:00,230,S27,36.38,,,57.9,3.0,normal,
RUN-019,2026-08-19 09:51:00,231,S27,38.23,,,59.17,3.0,normal,
RUN-019,2026-08-19 09:52:00,232,S27,37.76,,,57.93,1.0,normal,
RUN-019,2026-08-19 09:53:00,233,S27,37.6,,,58.98,2.0,normal,
RUN-019,2026-08-19 09:54:00,234,S27,36.52,,,60.11,1.0,normal,
RUN-019,2026-08-19 09:55:00,235,S27,37.82,,,59.86,0.0,normal,
RUN-019,2026-08-19 09:56:00,236,S27,37.3,,,57.85,6.0,normal,
RUN-019,2026-08-19 09:57:00,237,S27,37.45,,,56.67,2.0,normal,
RUN-019,2026-08-19 09:58:00,238,S27,39.12,,,56.86,1.0,normal,
RUN-019,2026-08-19 09:59:00,239,S27,37.87,,,57.39,0.0,normal,
RUN-019,2026-08-19 06:00:00,0,S28,44.68,,,48.38,3.0,normal,
RUN-019,2026-08-19 06:01:00,1,S28,48.08,,,47.66,1.0,normal,
RUN-019,2026-08-19 06:02:00,2,S28,46.78,,,44.95,1.0,normal,
RUN-019,2026-08-19 06:03:00,3,S28,44.26,,,48.75,2.0,normal,
RUN-019,2026-08-19 06:04:00,4,S28,43.27,,,46.77,2.0,normal,
RUN-019,2026-08-19 06:05:00,5,S28,45.89,,,47.13,2.0,normal,
RUN-019,2026-08-19 06:06:00,6,S28,46.23,,,46.68,3.0,normal,
RUN-019,2026-08-19 06:07:00,7,S28,47.06,,,46.96,1.0,normal,
RUN-019,2026-08-19 06:08:00,8,S28,46.55,,,48.24,2.0,normal,
RUN-019,2026-08-19 06:09:00,9,S28,47.18,,,47.46,5.0,normal,
RUN-019,2026-08-19 06:10:00,10,S28,45.73,,,46.46,3.0,normal,
RUN-019,2026-08-19 06:11:00,11,S28,48.08,,,48.76,3.0,normal,
RUN-019,2026-08-19 06:12:00,12,S28,46.89,,,45.97,1.0,normal,
RUN-019,2026-08-19 06:13:00,13,S28,44.24,,,47.63,1.0,normal,
RUN-019,2026-08-19 06:14:00,14,S28,45.61,,,47.23,1.0,normal,
RUN-019,2026-08-19 06:15:00,15,S28,45.23,,,48.15,3.0,normal,
RUN-019,2026-08-19 06:16:00,16,S28,44.41,,,47.71,2.0,normal,
RUN-019,2026-08-19 06:17:00,17,S28,46.59,,,48.42,5.0,normal,
RUN-019,2026-08-19 06:18:00,18,S28,46.43,,,47.03,0.0,normal,
RUN-019,2026-08-19 06:19:00,19,S28,45.92,,,48.8,3.0,normal,
RUN-019,2026-08-19 06:20:00,20,S28,46.14,,,47.38,3.0,normal,
RUN-019,2026-08-19 06:21:00,21,S28,45.22,,,48.55,0.0,normal,
RUN-019,2026-08-19 06:22:00,22,S28,48.13,,,47.71,1.0,normal,
RUN-019,2026-08-19 06:23:00,23,S28,45.83,,,46.28,4.0,normal,
RUN-019,2026-08-19 06:24:00,24,S28,48.38,,,48.39,2.0,normal,
RUN-019,2026-08-19 06:25:00,25,S28,44.44,,,44.83,2.0,normal,
RUN-019,2026-08-19 06:26:00,26,S28,45.96,,,47.79,6.0,normal,
RUN-019,2026-08-19 06:27:00,27,S28,43.74,,,48.82,2.0,normal,
RUN-019,2026-08-19 06:28:00,28,S28,45.06,,,46.67,3.0,normal,
RUN-019,2026-08-19 06:29:00,29,S28,46.08,,,48.2,0.0,normal,
RUN-019,2026-08-19 06:30:00,30,S28,46.34,,,47.63,1.0,normal,
RUN-019,2026-08-19 06:31:00,31,S28,47.82,,,46.74,1.0,normal,
RUN-019,2026-08-19 06:32:00,32,S28,44.15,,,47.42,4.0,normal,
RUN-019,2026-08-19 06:33:00,33,S28,46.24,,,48.25,1.0,normal,
RUN-019,2026-08-19 06:34:00,34,S28,44.21,,,50.16,1.0,normal,
RUN-019,2026-08-19 06:35:00,35,S28,47.52,,,47.52,3.0,normal,
RUN-019,2026-08-19 06:36:00,36,S28,44.93,,,48.78,1.0,normal,
RUN-019,2026-08-19 06:37:00,37,S28,43.66,,,47.98,2.0,normal,
RUN-019,2026-08-19 06:38:00,38,S28,47.16,,,47.5,2.0,normal,
RUN-019,2026-08-19 06:39:00,39,S28,47.16,,,48.11,2.0,normal,
RUN-019,2026-08-19 06:40:00,40,S28,47.45,,,46.28,0.0,normal,
RUN-019,2026-08-19 06:41:00,41,S28,45.72,,,46.59,0.0,normal,
RUN-019,2026-08-19 06:42:00,42,S28,44.54,,,45.84,0.0,normal,
RUN-019,2026-08-19 06:43:00,43,S28,44.72,,,46.74,0.0,normal,
RUN-019,2026-08-19 06:44:00,44,S28,47.36,,,47.83,1.0,normal,
RUN-019,2026-08-19 06:45:00,45,S28,43.84,,,46.95,2.0,normal,
RUN-019,2026-08-19 06:46:00,46,S28,47.0,,,47.65,1.0,normal,
RUN-019,2026-08-19 06:47:00,47,S28,46.33,,,48.18,4.0,normal,
RUN-019,2026-08-19 06:48:00,48,S28,41.86,,,48.28,1.0,normal,
RUN-019,2026-08-19 06:49:00,49,S28,45.86,,,48.33,2.0,normal,
RUN-019,2026-08-19 06:50:00,50,S28,44.28,,,46.66,1.0,normal,
RUN-019,2026-08-19 06:51:00,51,S28,45.22,,,47.43,2.0,normal,
RUN-019,2026-08-19 06:52:00,52,S28,44.61,,,47.83,2.0,normal,
RUN-019,2026-08-19 06:53:00,53,S28,43.49,,,46.32,5.0,normal,
RUN-019,2026-08-19 06:54:00,54,S28,46.08,,,46.99,0.0,normal,
RUN-019,2026-08-19 06:55:00,55,S28,43.98,,,48.47,2.0,normal,
RUN-019,2026-08-19 06:56:00,56,S28,48.11,,,46.21,1.0,normal,
RUN-019,2026-08-19 06:57:00,57,S28,46.36,,,47.27,2.0,normal,
