run_id,minute_index,station_id,cycle_time_sec,queue_length,vibration_mm_s,torque_nm,temperature_c
RUN-PB-015,121,P08,45.69,1,0.838,143.64,42.72
RUN-PB-015,121,P09,59.89,0,0.679,143.25,41.91
RUN-PB-015,121,P10,51.75,0,,,
RUN-PB-015,121,BAT01,35.33,0,0.772,142.51,41.81
RUN-PB-015,121,BAT02,39.01,1,0.717,144.75,43.16
RUN-PB-015,121,BAT03,37.83,0,0.698,147.37,41.74
RUN-PB-015,121,BAT04,45.26,0,,,
RUN-PB-015,121,BAT05,43.64,2,0.683,147.98,42.17
RUN-PB-015,121,BAT06,49.8,0,0.773,148.66,41.19
RUN-PB-015,121,BAT07,42.47,3,0.716,143.95,42.08
RUN-PB-015,121,BAT08,54.67,1,0.719,140.54,40.24
RUN-PB-015,121,PT01,45.36,2,0.781,142.08,40.64
RUN-PB-015,121,PT02,46.66,1,0.758,147.09,41.95
RUN-PB-015,121,PT03,43.26,0,,151.01,
RUN-PB-015,121,PT04,39.35,0,0.712,143.5,41.21
RUN-PB-015,121,GA01,42.29,3,,145.18,
RUN-PB-015,121,GA02,44.04,1,0.719,143.27,41.88
RUN-PB-015,121,GA03,51.07,0,,,
RUN-PB-015,121,GA04,41.72,1,,144.98,
RUN-PB-015,121,GA05,38.77,0,0.76,144.6,42.67
RUN-PB-015,121,GA06,44.64,0,,,
RUN-PB-015,121,GA07,44.13,0,,,
RUN-PB-015,121,GA08,41.11,2,,147.56,
RUN-PB-015,121,GA09,46.89,0,,,
RUN-PB-015,121,GA10,47.36,0,0.733,148.17,41.25
RUN-PB-015,121,GA11,49.76,1,0.733,143.63,41.44
RUN-PB-015,121,GA12,45.49,3,0.712,139.92,42.54
RUN-PB-015,121,GA13,38.81,2,0.656,144.16,42.87
RUN-PB-015,121,GA14,42.85,1,0.715,147.55,42.33
RUN-PB-015,121,EOL01,45.98,1,,,42.89
RUN-PB-015,121,EOL02,43.43,1,0.791,144.87,42.46
RUN-PB-015,121,EOL03,51.85,1,0.743,145.14,42.78
RUN-PB-015,121,EOL04,55.42,1,0.819,139.36,42.85
RUN-PB-015,121,EOL05,48.12,1,,,42.39
RUN-PB-015,121,EOL06,45.3,2,0.752,145.34,41.43
RUN-PB-015,121,EOL07,61.36,0,,,
RUN-PB-015,122,ST01,34.39,3,0.748,142.4,41.52
RUN-PB-015,122,ST02,37.0,2,0.702,141.8,42.61
RUN-PB-015,122,ST03,40.28,1,0.722,147.48,42.82
RUN-PB-015,122,ST04,36.32,0,0.752,,
RUN-PB-015,122,ST05,42.37,0,0.687,143.03,41.31
RUN-PB-015,122,ST06,44.54,0,,,
RUN-PB-015,122,B01,42.18,1,0.701,147.21,42.61
RUN-PB-015,122,B02,43.55,1,0.804,143.19,43.75
RUN-PB-015,122,B03,38.8,4,0.747,148.71,41.86
RUN-PB-015,122,B04,41.08,4,0.685,147.33,42.46
RUN-PB-015,122,B05,41.54,1,0.714,146.03,41.87
RUN-PB-015,122,B06,42.99,1,0.941,142.32,40.69
RUN-PB-015,122,B07,49.35,2,1.28,153.22,45.44
RUN-PB-015,122,B08,37.97,0,0.771,146.45,41.0
RUN-PB-015,122,B09,41.32,0,,146.97,
RUN-PB-015,122,B10,40.43,1,,147.44,
RUN-PB-015,122,B11,48.29,0,0.709,143.92,43.03
RUN-PB-015,122,B12,49.81,0,,,
RUN-PB-015,122,P01,48.87,1,,,42.29
RUN-PB-015,122,P02,54.76,3,0.735,147.02,43.27
RUN-PB-015,122,P03,58.17,0,0.82,143.81,41.78
RUN-PB-015,122,P04,44.43,2,0.73,144.7,40.72
RUN-PB-015,122,P05,42.22,2,0.782,144.8,41.35
RUN-PB-015,122,P06,40.61,1,,,42.36
RUN-PB-015,122,P07,44.87,1,0.698,141.85,42.13
RUN-PB-015,122,P08,45.93,0,0.757,143.49,41.42
RUN-PB-015,122,P09,59.85,1,0.742,144.63,42.89
RUN-PB-015,122,P10,52.25,0,,,
RUN-PB-015,122,BAT01,36.33,4,0.838,146.23,41.39
RUN-PB-015,122,BAT02,40.9,2,0.737,144.54,42.12
RUN-PB-015,122,BAT03,37.94,0,0.813,146.93,43.19
RUN-PB-015,122,BAT04,46.67,0,,,
RUN-PB-015,122,BAT05,42.49,1,0.787,149.31,41.09
RUN-PB-015,122,BAT06,50.14,2,0.695,143.91,41.88
RUN-PB-015,122,BAT07,41.45,2,0.779,145.75,43.02
RUN-PB-015,122,BAT08,55.15,3,0.778,139.25,42.6
RUN-PB-015,122,PT01,44.13,0,0.773,144.68,41.17
RUN-PB-015,122,PT02,47.6,1,0.742,144.67,41.42
RUN-PB-015,122,PT03,43.48,2,,145.3,
RUN-PB-015,122,PT04,39.61,1,0.736,144.97,43.19
RUN-PB-015,122,GA01,43.21,2,,145.96,
RUN-PB-015,122,GA02,44.84,1,0.66,147.02,42.04
RUN-PB-015,122,GA03,51.05,0,,,
RUN-PB-015,122,GA04,41.55,1,,143.81,
RUN-PB-015,122,GA05,39.44,2,0.73,145.26,43.35
RUN-PB-015,122,GA06,45.09,0,,,
RUN-PB-015,122,GA07,44.43,0,,,
RUN-PB-015,122,GA08,40.98,2,,143.37,
RUN-PB-015,122,GA09,45.51,0,,,
RUN-PB-015,122,GA10,48.06,1,0.796,147.26,40.98
RUN-PB-015,122,GA11,50.9,0,0.705,146.57,41.79
RUN-PB-015,122,GA12,44.38,2,0.805,146.79,42.09
RUN-PB-015,122,GA13,38.01,1,0.741,146.82,43.41
RUN-PB-015,122,GA14,42.61,2,0.802,146.4,42.32
RUN-PB-015,122,EOL01,46.37,1,,,40.89
RUN-PB-015,122,EOL02,43.92,1,0.744,144.64,42.89
RUN-PB-015,122,EOL03,52.71,3,0.762,143.21,42.41
RUN-PB-015,122,EOL04,54.45,0,0.771,145.83,42.55
RUN-PB-015,122,EOL05,47.26,0,,,41.13
RUN-PB-015,122,EOL06,44.81,1,0.844,144.03,40.91
RUN-PB-015,122,EOL07,59.37,0,,,
RUN-PB-015,123,ST01,34.31,3,0.77,146.41,41.84
RUN-PB-015,123,ST02,38.02,2,0.68,149.7,41.91
RUN-PB-015,123,ST03,40.36,0,0.738,146.13,42.6
RUN-PB-015,123,ST04,34.96,0,0.714,,
RUN-PB-015,123,ST05,42.12,4,0.693,146.24,42.69
RUN-PB-015,123,ST06,45.37,0,,,
RUN-PB-015,123,B01,42.44,0,0.864,143.9,41.1
RUN-PB-015,123,B02,43.84,2,0.699,142.43,41.18
RUN-PB-015,123,B03,38.27,3,0.703,144.3,41.68
RUN-PB-015,123,B04,40.54,2,0.767,142.64,42.62
RUN-PB-015,123,B05,43.76,1,0.751,145.84,42.92
RUN-PB-015,123,B06,43.05,2,0.734,140.26,42.18
RUN-PB-015,123,B07,48.29,1,1.055,150.44,45.17
RUN-PB-015,123,B08,37.73,1,0.807,140.34,41.49
RUN-PB-015,123,B09,41.06,1,,147.03,
RUN-PB-015,123,B10,40.57,0,,142.61,
RUN-PB-015,123,B11,47.79,0,0.746,147.68,41.28
RUN-PB-015,123,B12,49.85,0,,,
RUN-PB-015,123,P01,48.83,1,,,41.87
RUN-PB-015,123,P02,55.77,2,0.721,147.87,41.64
RUN-PB-015,123,P03,58.24,2,0.752,144.89,42.45
RUN-PB-015,123,P04,43.81,1,0.76,144.67,42.69
RUN-PB-015,123,P05,42.35,0,0.834,143.56,41.58
RUN-PB-015,123,P06,40.31,2,,,41.52
RUN-PB-015,123,P07,45.25,1,0.818,147.43,42.27
RUN-PB-015,123,P08,44.79,1,0.863,147.33,43.86
RUN-PB-015,123,P09,59.38,0,0.662,145.12,41.46
RUN-PB-015,123,P10,51.64,0,,,
RUN-PB-015,123,BAT01,36.21,0,0.724,148.9,41.49
RUN-PB-015,123,BAT02,41.12,0,0.725,143.07,40.9
RUN-PB-015,123,BAT03,37.4,1,0.723,143.07,41.23
RUN-PB-015,123,BAT04,46.82,0,,,
RUN-PB-015,123,BAT05,43.57,1,0.781,140.81,41.92
RUN-PB-015,123,BAT06,50.07,2,0.73,141.91,42.36
RUN-PB-015,123,BAT07,41.81,0,0.745,143.4,44.09
RUN-PB-015,123,BAT08,53.31,0,0.669,143.75,41.81
RUN-PB-015,123,PT01,44.46,1,0.839,142.46,42.92
RUN-PB-015,123,PT02,49.32,0,0.774,142.88,42.31
RUN-PB-015,123,PT03,43.31,0,,145.16,
RUN-PB-015,123,PT04,39.71,1,0.766,144.61,43.65
RUN-PB-015,123,GA01,42.67,0,,146.61,
RUN-PB-015,123,GA02,43.92,4,0.68,147.15,42.97
RUN-PB-015,123,GA03,49.19,0,,,
RUN-PB-015,123,GA04,41.85,0,,146.59,
RUN-PB-015,123,GA05,39.24,1,0.779,148.45,42.53
RUN-PB-015,123,GA06,45.55,0,,,
RUN-PB-015,123,GA07,43.44,0,,,
RUN-PB-015,123,GA08,41.25,0,,145.66,
RUN-PB-015,123,GA09,44.97,0,,,
RUN-PB-015,123,GA10,47.89,1,0.65,144.17,42.79
RUN-PB-015,123,GA11,50.19,0,0.792,142.57,42.94
RUN-PB-015,123,GA12,45.16,0,0.736,144.24,41.16
RUN-PB-015,123,GA13,37.79,1,0.71,143.5,42.64
RUN-PB-015,123,GA14,43.48,2,0.752,146.26,42.41
RUN-PB-015,123,EOL01,45.28,2,,,43.89
RUN-PB-015,123,EOL02,43.91,2,0.8,145.57,43.21
RUN-PB-015,123,EOL03,51.89,1,0.803,144.03,41.91
RUN-PB-015,123,EOL04,55.53,2,0.706,146.09,42.07
RUN-PB-015,123,EOL05,47.83,2,,,42.37
RUN-PB-015,123,EOL06,45.47,0,0.765,147.01,41.68
RUN-PB-015,123,EOL07,59.84,0,,,
RUN-PB-015,124,ST01,35.7,2,0.72,145.37,40.77
RUN-PB-015,124,ST02,36.66,2,0.78,148.99,41.18
RUN-PB-015,124,ST03,39.99,1,0.699,149.6,42.11
RUN-PB-015,124,ST04,35.67,0,0.769,,
RUN-PB-015,124,ST05,42.48,1,0.684,141.56,42.21
RUN-PB-015,124,ST06,45.22,0,,,
RUN-PB-015,124,B01,41.56,0,0.76,143.34,43.2
RUN-PB-015,124,B02,43.69,2,0.843,143.39,42.21
RUN-PB-015,124,B03,38.91,2,0.743,138.32,41.77
RUN-PB-015,124,B04,42.02,0,0.749,145.83,41.15
RUN-PB-015,124,B05,42.65,1,0.765,144.31,42.03
RUN-PB-015,124,B06,43.89,1,0.795,145.11,42.23
RUN-PB-015,124,B07,47.6,3,1.099,152.02,42.91
RUN-PB-015,124,B08,37.77,1,0.795,146.2,41.5
RUN-PB-015,124,B09,41.75,4,,145.12,
RUN-PB-015,124,B10,40.28,2,,148.84,
RUN-PB-015,124,B11,48.18,1,0.771,143.57,41.9
RUN-PB-015,124,B12,50.33,0,,,
RUN-PB-015,124,P01,48.36,1,,,41.02
RUN-PB-015,124,P02,55.78,1,0.784,144.64,41.56
RUN-PB-015,124,P03,56.94,1,0.781,144.75,42.03
RUN-PB-015,124,P04,44.08,1,0.723,146.87,41.88
RUN-PB-015,124,P05,42.04,0,0.787,142.66,43.29
RUN-PB-015,124,P06,39.97,2,,,40.52
RUN-PB-015,124,P07,44.97,0,0.642,146.06,42.93
RUN-PB-015,124,P08,46.87,1,0.777,144.89,40.45
RUN-PB-015,124,P09,60.1,1,0.741,143.47,41.82
RUN-PB-015,124,P10,52.23,0,,,
RUN-PB-015,124,BAT01,36.69,1,0.684,149.96,42.06
RUN-PB-015,124,BAT02,39.6,1,0.706,143.71,41.86
RUN-PB-015,124,BAT03,38.12,2,0.767,143.98,41.81
RUN-PB-015,124,BAT04,45.76,0,,,
RUN-PB-015,124,BAT05,44.59,2,0.781,147.44,41.8
RUN-PB-015,124,BAT06,49.95,5,0.734,144.36,42.04
RUN-PB-015,124,BAT07,42.9,2,0.648,144.58,42.16
RUN-PB-015,124,BAT08,53.75,3,0.746,146.48,41.15
RUN-PB-015,124,PT01,45.53,1,0.792,145.3,42.37
RUN-PB-015,124,PT02,48.34,1,0.654,143.49,41.66
RUN-PB-015,124,PT03,43.22,2,,149.75,
RUN-PB-015,124,PT04,39.45,0,0.758,145.8,41.37
RUN-PB-015,124,GA01,40.75,1,,142.83,
RUN-PB-015,124,GA02,44.47,1,0.707,149.54,40.41
RUN-PB-015,124,GA03,49.31,0,,,
RUN-PB-015,124,GA04,42.24,1,,144.75,
RUN-PB-015,124,GA05,38.75,1,0.735,143.63,42.85
RUN-PB-015,124,GA06,45.91,0,,,
RUN-PB-015,124,GA07,43.55,0,,,
RUN-PB-015,124,GA08,40.64,0,,147.44,
RUN-PB-015,124,GA09,45.94,0,,,
RUN-PB-015,124,GA10,48.39,2,0.787,147.82,42.01
RUN-PB-015,124,GA11,49.51,0,0.73,142.07,41.23
RUN-PB-015,124,GA12,45.27,1,0.778,145.49,41.36
RUN-PB-015,124,GA13,37.71,0,0.792,147.54,42.8
RUN-PB-015,124,GA14,42.33,1,0.759,148.86,41.59
RUN-PB-015,124,EOL01,45.39,1,,,41.93
RUN-PB-015,124,EOL02,43.79,2,0.808,145.28,41.6
RUN-PB-015,124,EOL03,51.72,2,0.785,145.27,42.29
RUN-PB-015,124,EOL04,54.73,2,0.702,141.05,42.58
RUN-PB-015,124,EOL05,48.38,0,,,42.26
RUN-PB-015,124,EOL06,45.29,3,0.828,146.47,41.64
RUN-PB-015,124,EOL07,60.97,0,,,
RUN-PB-015,125,ST01,35.76,0,0.785,142.33,41.64
RUN-PB-015,125,ST02,37.8,2,0.769,146.19,40.34
RUN-PB-015,125,ST03,40.09,2,0.711,146.92,43.39
RUN-PB-015,125,ST04,35.71,0,0.699,,
RUN-PB-015,125,ST05,42.98,1,0.745,148.57,42.34
RUN-PB-015,125,ST06,44.23,0,,,
RUN-PB-015,125,B01,43.01,2,0.725,144.84,40.8
RUN-PB-015,125,B02,44.36,2,0.825,142.51,42.54
RUN-PB-015,125,B03,39.09,2,0.838,148.19,42.06
RUN-PB-015,125,B04,40.7,2,0.727,141.54,41.76
RUN-PB-015,125,B05,42.48,1,0.699,150.35,42.04
RUN-PB-015,125,B06,43.89,1,0.71,141.78,42.12
RUN-PB-015,125,B07,46.76,2,1.042,149.06,43.44
RUN-PB-015,125,B08,37.56,1,0.699,144.52,41.08
RUN-PB-015,125,B09,42.19,3,,144.25,
RUN-PB-015,125,B10,40.33,0,,143.92,
RUN-PB-015,125,B11,48.19,1,0.678,146.98,42.45
RUN-PB-015,125,B12,49.77,0,,,
RUN-PB-015,125,P01,49.78,1,,,41.38
RUN-PB-015,125,P02,55.07,0,0.732,142.94,41.94
RUN-PB-015,125,P03,57.59,0,0.81,143.47,42.46
RUN-PB-015,125,P04,44.3,3,0.787,142.72,41.27
RUN-PB-015,125,P05,41.83,1,0.745,150.23,40.95
RUN-PB-015,125,P06,39.78,1,,,41.89
RUN-PB-015,125,P07,44.27,1,0.745,145.01,42.35
RUN-PB-015,125,P08,45.71,2,0.779,141.04,41.96
RUN-PB-015,125,P09,60.82,0,0.793,142.36,42.49
RUN-PB-015,125,P10,52.63,0,,,
RUN-PB-015,125,BAT01,35.72,4,0.766,144.82,40.78
RUN-PB-015,125,BAT02,40.04,4,0.733,143.66,42.15
RUN-PB-015,125,BAT03,37.51,3,0.803,146.42,42.6
RUN-PB-015,125,BAT04,46.75,0,,,
RUN-PB-015,125,BAT05,44.23,0,0.75,148.75,43.28
RUN-PB-015,125,BAT06,50.37,0,0.795,144.99,43.09
RUN-PB-015,125,BAT07,42.85,1,0.768,151.63,42.1
RUN-PB-015,125,BAT08,53.79,4,0.725,149.65,42.49
RUN-PB-015,125,PT01,45.15,1,0.744,142.34,42.51
RUN-PB-015,125,PT02,47.61,2,0.726,141.97,43.23
RUN-PB-015,125,PT03,43.48,0,,146.95,
RUN-PB-015,125,PT04,39.97,2,0.739,142.62,41.64
RUN-PB-015,125,GA01,41.68,3,,144.36,
RUN-PB-015,125,GA02,43.64,2,0.78,150.85,42.14
RUN-PB-015,125,GA03,49.26,0,,,
RUN-PB-015,125,GA04,41.5,2,,147.19,
RUN-PB-015,125,GA05,38.44,0,0.705,144.79,42.96
RUN-PB-015,125,GA06,45.66,0,,,
RUN-PB-015,125,GA07,44.37,0,,,
RUN-PB-015,125,GA08,40.71,1,,146.85,
RUN-PB-015,125,GA09,45.94,0,,,
RUN-PB-015,125,GA10,47.29,2,0.852,147.29,41.84
RUN-PB-015,125,GA11,48.79,2,0.77,143.95,41.23
RUN-PB-015,125,GA12,43.3,0,0.698,146.96,43.28
RUN-PB-015,125,GA13,37.69,0,0.667,141.77,40.75
RUN-PB-015,125,GA14,41.73,1,0.714,140.85,43.06
RUN-PB-015,125,EOL01,45.41,3,,,42.32
RUN-PB-015,125,EOL02,43.68,1,0.788,143.83,42.4
RUN-PB-015,125,EOL03,52.36,0,0.8,151.09,42.56
RUN-PB-015,125,EOL04,54.91,2,0.707,143.5,42.69
RUN-PB-015,125,EOL05,47.59,1,,,41.66
RUN-PB-015,125,EOL06,44.6,2,0.718,142.46,40.68
RUN-PB-015,125,EOL07,60.12,0,,,
RUN-PB-015,126,ST01,34.64,1,0.671,142.63,42.63
RUN-PB-015,126,ST02,38.15,0,0.729,144.92,41.78
RUN-PB-015,126,ST03,39.84,2,0.705,146.09,42.11
RUN-PB-015,126,ST04,36.62,1,0.798,,
RUN-PB-015,126,ST05,42.92,0,0.724,140.69,41.91
RUN-PB-015,126,ST06,44.97,0,,,
RUN-PB-015,126,B01,41.33,0,0.808,141.92,42.21
RUN-PB-015,126,B02,44.36,0,0.761,146.51,43.38
RUN-PB-015,126,B03,39.88,1,0.704,147.39,39.93
RUN-PB-015,126,B04,41.39,0,0.684,142.31,41.43
RUN-PB-015,126,B05,43.08,2,0.672,145.36,42.61
RUN-PB-015,126,B06,42.91,2,0.664,146.65,41.61
RUN-PB-015,126,B07,47.23,1,0.922,151.74,42.91
RUN-PB-015,126,B08,38.15,0,0.768,146.62,42.86
RUN-PB-015,126,B09,43.02,0,,147.03,
RUN-PB-015,126,B10,39.17,2,,144.25,
RUN-PB-015,126,B11,47.66,0,0.698,149.71,41.4
RUN-PB-015,126,B12,50.05,0,,,
RUN-PB-015,126,P01,48.63,0,,,41.69
RUN-PB-015,126,P02,55.53,1,0.666,144.5,42.02
RUN-PB-015,126,P03,56.92,2,0.659,145.0,41.96
RUN-PB-015,126,P04,43.29,2,0.814,138.76,41.35
RUN-PB-015,126,P05,41.9,0,0.701,141.73,42.01
RUN-PB-015,126,P06,39.02,1,,,40.83
RUN-PB-015,126,P07,45.01,1,0.794,145.57,41.98
RUN-PB-015,126,P08,46.07,0,0.763,144.38,40.69
RUN-PB-015,126,P09,59.99,0,0.769,144.08,41.43
RUN-PB-015,126,P10,52.69,0,,,
RUN-PB-015,126,BAT01,36.21,2,0.79,143.91,41.97
RUN-PB-015,126,BAT02,40.12,1,0.782,144.9,42.38
RUN-PB-015,126,BAT03,37.84,1,0.711,143.38,41.3
RUN-PB-015,126,BAT04,45.82,0,,,
RUN-PB-015,126,BAT05,43.71,1,0.704,144.74,42.17
RUN-PB-015,126,BAT06,50.18,0,0.792,144.3,41.2
RUN-PB-015,126,BAT07,42.34,0,0.803,138.42,42.34
RUN-PB-015,126,BAT08,52.88,3,0.781,144.82,42.71
RUN-PB-015,126,PT01,45.98,1,0.747,143.19,42.22
RUN-PB-015,126,PT02,47.44,0,0.685,140.56,42.6
RUN-PB-015,126,PT03,44.0,1,,144.03,
RUN-PB-015,126,PT04,40.75,2,0.846,152.23,41.22
RUN-PB-015,126,GA01,41.87,1,,147.0,
RUN-PB-015,126,GA02,43.1,1,0.717,140.83,41.47
RUN-PB-015,126,GA03,49.32,0,,,
RUN-PB-015,126,GA04,43.44,2,,147.01,
RUN-PB-015,126,GA05,38.39,1,0.813,145.02,41.88
RUN-PB-015,126,GA06,45.24,0,,,
RUN-PB-015,126,GA07,44.95,0,,,
RUN-PB-015,126,GA08,41.08,4,,146.13,
RUN-PB-015,126,GA09,47.07,0,,,
RUN-PB-015,126,GA10,47.9,1,0.788,146.15,41.21
RUN-PB-015,126,GA11,50.67,1,0.665,149.01,40.83
RUN-PB-015,126,GA12,44.83,0,0.734,143.54,40.79
RUN-PB-015,126,GA13,37.62,0,0.741,144.96,41.11
RUN-PB-015,126,GA14,42.42,1,0.752,149.14,40.65
RUN-PB-015,126,EOL01,45.57,0,,,42.08
RUN-PB-015,126,EOL02,43.79,3,0.739,146.31,42.36
RUN-PB-015,126,EOL03,51.49,0,0.777,145.89,43.15
RUN-PB-015,126,EOL04,55.35,0,0.691,142.53,40.82
RUN-PB-015,126,EOL05,48.09,1,,,43.48
RUN-PB-015,126,EOL06,44.68,3,0.751,145.65,42.05
RUN-PB-015,126,EOL07,60.38,0,,,
RUN-PB-015,127,ST01,34.99,2,0.77,151.06,42.81
RUN-PB-015,127,ST02,37.62,2,0.727,148.19,42.47
RUN-PB-015,127,ST03,39.97,1,0.688,140.84,42.59
RUN-PB-015,127,ST04,36.83,0,0.689,,
RUN-PB-015,127,ST05,41.99,0,0.717,140.15,42.13
RUN-PB-015,127,ST06,45.78,0,,,
RUN-PB-015,127,B01,41.22,1,0.76,143.37,42.86
RUN-PB-015,127,B02,44.06,3,0.839,145.83,41.79
RUN-PB-015,127,B03,37.85,3,0.782,143.79,42.53
RUN-PB-015,127,B04,40.56,0,0.691,146.25,40.89
RUN-PB-015,127,B05,43.16,0,0.769,146.07,42.8
RUN-PB-015,127,B06,43.66,0,0.734,146.62,42.27
RUN-PB-015,127,B07,46.21,1,0.932,148.72,43.11
RUN-PB-015,127,B08,38.4,0,0.808,142.53,43.09
RUN-PB-015,127,B09,42.35,1,,145.21,
RUN-PB-015,127,B10,40.99,1,,144.67,
RUN-PB-015,127,B11,49.06,0,0.841,142.05,40.87
RUN-PB-015,127,B12,49.73,0,,,
RUN-PB-015,127,P01,48.11,1,,,41.91
RUN-PB-015,127,P02,56.03,3,0.677,142.51,41.02
RUN-PB-015,127,P03,58.2,4,0.709,145.08,41.37
RUN-PB-015,127,P04,44.55,0,0.779,144.59,42.17
RUN-PB-015,127,P05,43.01,1,0.734,142.73,40.99
RUN-PB-015,127,P06,41.09,1,,,42.86
RUN-PB-015,127,P07,44.96,1,0.681,144.72,42.05
RUN-PB-015,127,P08,45.78,2,0.732,149.34,40.98
RUN-PB-015,127,P09,59.49,0,0.772,147.51,41.47
RUN-PB-015,127,P10,52.62,0,,,
RUN-PB-015,127,BAT01,35.31,3,0.764,148.34,41.58
RUN-PB-015,127,BAT02,40.01,1,0.799,142.47,41.02
RUN-PB-015,127,BAT03,38.49,2,0.766,146.05,41.04
RUN-PB-015,127,BAT04,45.96,0,,,
RUN-PB-015,127,BAT05,44.93,0,0.699,142.86,41.59
RUN-PB-015,127,BAT06,49.54,3,0.721,144.09,41.97
RUN-PB-015,127,BAT07,42.88,1,0.778,147.72,41.1
RUN-PB-015,127,BAT08,54.02,2,0.739,141.7,42.95
RUN-PB-015,127,PT01,44.8,0,0.714,143.34,42.58
RUN-PB-015,127,PT02,48.0,1,0.728,146.39,41.7
RUN-PB-015,127,PT03,44.1,1,,145.84,
RUN-PB-015,127,PT04,40.29,3,0.782,145.69,42.27
RUN-PB-015,127,GA01,42.01,2,,149.66,
RUN-PB-015,127,GA02,42.88,3,0.777,146.69,41.88
RUN-PB-015,127,GA03,50.12,0,,,
RUN-PB-015,127,GA04,42.33,0,,146.56,
RUN-PB-015,127,GA05,38.66,1,0.706,145.2,40.2
RUN-PB-015,127,GA06,45.09,0,,,
RUN-PB-015,127,GA07,45.05,0,,,
RUN-PB-015,127,GA08,40.59,0,,147.54,
RUN-PB-015,127,GA09,46.44,0,,,
RUN-PB-015,127,GA10,47.58,1,0.74,145.76,41.35
RUN-PB-015,127,GA11,50.01,1,0.768,140.44,41.51
RUN-PB-015,127,GA12,44.55,3,0.739,144.63,41.1
RUN-PB-015,127,GA13,38.24,1,0.65,144.08,40.67
RUN-PB-015,127,GA14,43.08,3,0.756,141.86,42.34
RUN-PB-015,127,EOL01,46.26,3,,,41.9
RUN-PB-015,127,EOL02,44.04,1,0.647,146.73,42.27
RUN-PB-015,127,EOL03,52.69,0,0.669,146.24,42.65
RUN-PB-015,127,EOL04,55.13,0,0.765,149.49,42.01
RUN-PB-015,127,EOL05,47.74,3,,,41.28
RUN-PB-015,127,EOL06,43.64,0,0.825,140.05,43.15
RUN-PB-015,127,EOL07,60.67,0,,,
RUN-PB-015,128,ST01,35.01,1,0.753,144.55,43.12
RUN-PB-015,128,ST02,38.62,1,0.708,144.83,42.38
RUN-PB-015,128,ST03,39.14,1,0.739,148.11,42.6
RUN-PB-015,128,ST04,35.97,0,0.743,,
RUN-PB-015,128,ST05,42.52,1,0.815,145.68,42.31
RUN-PB-015,128,ST06,45.18,0,,,
RUN-PB-015,128,B01,42.77,1,0.777,146.58,40.52
RUN-PB-015,128,B02,44.78,0,0.83,141.03,41.82
RUN-PB-015,128,B03,38.28,1,0.68,146.32,42.01
RUN-PB-015,128,B04,40.68,2,0.764,147.05,43.27
RUN-PB-015,128,B05,43.16,2,0.868,141.86,41.64
RUN-PB-015,128,B06,42.01,2,0.806,144.95,41.68
RUN-PB-015,128,B07,47.05,1,0.845,143.91,42.11
RUN-PB-015,128,B08,38.05,0,0.729,148.57,40.65
RUN-PB-015,128,B09,42.39,2,,138.64,
RUN-PB-015,128,B10,40.39,1,,146.21,
RUN-PB-015,128,B11,47.94,2,0.809,143.22,41.62
RUN-PB-015,128,B12,49.65,0,,,
RUN-PB-015,128,P01,46.61,3,,,41.58
RUN-PB-015,128,P02,55.59,0,0.766,148.04,42.45
RUN-PB-015,128,P03,57.63,1,0.705,141.91,43.13
RUN-PB-015,128,P04,43.65,1,0.706,144.55,43.12
RUN-PB-015,128,P05,40.59,0,0.742,146.41,42.07
RUN-PB-015,128,P06,40.35,0,,,42.84
RUN-PB-015,128,P07,45.4,2,0.678,141.33,40.99
RUN-PB-015,128,P08,46.1,3,0.832,146.15,42.25
RUN-PB-015,128,P09,61.18,0,0.762,144.26,43.09
RUN-PB-015,128,P10,51.86,0,,,
RUN-PB-015,128,BAT01,34.94,0,0.679,144.63,40.73
RUN-PB-015,128,BAT02,40.23,2,0.677,144.25,41.4
RUN-PB-015,128,BAT03,38.56,0,0.651,142.89,42.81
RUN-PB-015,128,BAT04,46.91,0,,,
RUN-PB-015,128,BAT05,43.52,1,0.802,139.54,42.05
RUN-PB-015,128,BAT06,50.47,1,0.767,143.38,41.92
RUN-PB-015,128,BAT07,43.32,2,0.788,147.25,39.78
RUN-PB-015,128,BAT08,54.68,0,0.743,145.87,41.78
RUN-PB-015,128,PT01,45.42,1,0.718,142.07,42.75
RUN-PB-015,128,PT02,48.19,3,0.758,145.54,42.13
RUN-PB-015,128,PT03,44.14,1,,146.79,
RUN-PB-015,128,PT04,40.15,2,0.782,146.36,41.36
RUN-PB-015,128,GA01,41.74,1,,141.8,
RUN-PB-015,128,GA02,43.38,1,0.797,145.3,43.07
RUN-PB-015,128,GA03,50.26,0,,,
RUN-PB-015,128,GA04,42.41,1,,146.17,
RUN-PB-015,128,GA05,38.6,4,0.772,145.09,41.75
RUN-PB-015,128,GA06,45.15,0,,,
RUN-PB-015,128,GA07,43.81,0,,,
RUN-PB-015,128,GA08,40.94,1,,148.33,
RUN-PB-015,128,GA09,45.01,0,,,
RUN-PB-015,128,GA10,47.86,2,0.744,144.11,42.76
RUN-PB-015,128,GA11,51.18,2,0.745,143.4,41.13
RUN-PB-015,128,GA12,45.59,1,0.716,144.36,40.72
RUN-PB-015,128,GA13,39.0,2,0.776,144.37,42.65
RUN-PB-015,128,GA14,42.57,0,0.688,141.67,42.6
RUN-PB-015,128,EOL01,46.52,0,,,43.89
